Binomial name
Caballeronia mineralivorans
Aquipluma nitroreducens
Roseisolibacter agri
Dictyobacter arantiisoli
Thermococcus henrietii
Thermococcus camini
Parenemella sanctibonifatiensis
Enemella dayhoffiae
Francisella opportunistica
Nitrogeniibacter mangrovi
Streptoalloteichus hindustanus
Brachybacterium vulturis
Brachybacterium avium
Prosthecochloris marina
Halalkalibacillus sediminis
Campylobacter mucosalis
Sphingobacteriaceae bacterium
Roseovarius ramblicola
Leptospira levettii
Leptospira brenneri
Leptospira barantonii
Leptospira adleri
Leptospira harrisiae
Leptospira perolatii
Leptospira ellisii
Thermoactinomyces intermedius
Larkinella terrae
Hymenobacter jeollabukensis
Hymenobacter pomorum
Hymenobacter agri
Flavobacterium knui
Hymenobacter persicinus
Hymenobacter segetis
Deinococcus terrigena
Thermoactinomyces vulgaris
Neopusillimonas maritima
Oceanibium sediminis
Petropleomorpha daqingensis
Kurthia sibirica
Zooshikella ganghwensis
Rubricella aquisinus
Vandammella animalimorsus
Herpetosiphon giganteus
Marinicauda algicola
Corynebacterium suicordis
Volucribacter psittacicida
Curtobacterium citreum
Flavobacterium ureilyticum
Pararhizobium haloflavum
Petrotoga mexicana
Helicobacter didelphidarum
Eubacterium maltosivorans
Rhizobium tumorigenes
Miniphocaeibacter massiliensis
Campylobacter blaseri
Schaedlerella arabinosiphila
Ottowia massiliensis
Bifidobacterium felsineum
Thermosulfurimonas marina
Alteromonas flava
Alteromonas facilis
Sulfurisphaera javensis
Methanofollis fontis
Methanolobus halotolerans
Streptomyces zingiberis
Acinetobacter pseudolwoffii
Nemorincola caseinilytica
Altererythrobacter lauratis
Altererythrobacter palmitatis
Subtercola vilae
Fastidiosibacter lacustris
Phycocomes zhengii
Paenimyroides naphthae
Actinomyces wuliandei
Lacinutrix salivirga
Actinomyces qiguomingii
Christiangramia antarctica
Chryseobacterium lacus
Pseudoalteromonas mariniglutinosa
Kitasatospora griseola
Kitasatospora phosalacinea
Desulfonauticus submarinus
Novisyntrophococcus fermenticellae
Halegenticoccus tardaugens
Halomarina rubra
Propioniciclava flava
Palaeococcus helgesonii
Adhaeribacter arboris
Adhaeribacter pallidiroseus
Thalassovita autumnalis
Halobaculum saliterrae
Roseomonas mucosa
Pseudonocardia autotrophica
Pseudonocardia nitrificans
Thermus tenuipuniceus
Devosia indica
Edaphorhabdus rosea
Rhodohalobacter mucosus
Prevotella merdae
Corynebacterium liangguodongii
Salinibacterium hongtaonis
Aeromicrobium chenweiae
Corynebacterium yudongzhengii
Tautonia sociabilis
Syntrophomonas bryantii
Cellvibrio polysaccharolyticus
Flavobacterium hungaricum
Anaeroplasma abactoclasticum
Anaeroplasma bactoclasticum
Anaeroplasma varium
Alkanindiges hongkongensis
Propionispora hippei
Mycoplasmopsis arginini
Glaesserella australis
Duncaniella muris
Paramuribaculum intestinale
Amnimonas aquatica
Herpetosiphon llansteffanensis
Ferrithrix thermotolerans
Acidicaldus organivorans
Allisonella histaminiformans
Salicibibacter kimchii
Algibacter marinivivus
Streptomyces solincola
Pseudoflavitalea muciniphila
Mycoplasma corogypsi
Anoxynatronum sibiricum
Tepiditoga spiralis
Kibdelosporangium philippinense
Allokutzneria albata
Mycoplasmopsis bovigenitalium
Mycoplasmopsis californica
Entomoplasma ellychniae
Conchiformibius kuhniae
Paracoccus alkanivorans
Sphingomonas deserti
Mycoplasmopsis lipophila
Mesomycoplasma neurolyticum
Mycoplasmoides pirum
Metamycoplasma salivarium
Metamycoplasma sualvi
Methylopila carotae
Christiangramia fulva
Glycomyces paridis
Paenisporosarcina macmurdoensis
Vibrio fortis
Acinetobacter stercoris
Pedobacter aquicola
Geothermobacter ehrlichii
Methanocaldococcus indicus
Pseudoprevotella muciniphila
Paraconexibacter algicola
Thermomonas hydrothermalis
Novosphingobium lubricantis
Acinetobacter cumulans
Ancalomicrobium adetum
Deferribacter abyssi
Pseudaeromonas paramecii
Spiroplasma clarkii
Mesoplasma entomophilum
Tepidibacter thalassicus
Peptostreptococcus russellii
Caldimonas thermodepolymerans
Thermomonas fusca
Thermomonas brevis
Enhygromyxa salina
Helicobacter muridarum
Streptacidiphilus monticola
Pseudomonas mangrovi
Paenibacillus cremeus
Alginatibacterium sediminis
Mesoplasma chauliocola
Mesoplasma corruscae
Spiroplasma alleghenense
Spiroplasma chinense
Spiroplasma velocicrescens
Labrys monachus
Paenibacillus pasadenensis
Marinospirillum insulare
Sphingobacterium corticibacter
Profundibacter amoris
Bifidobacterium tibiigranuli
Saccharobesus litoralis
Mesoplasma grammopterae
Marixanthomonas spongiae
Sphingomonas pokkalii
Methanohalophilus halophilus
Methanothermus sociabilis
Bifidobacterium psychraerophilum
Garciella nitratireducens
Paucidesulfovibrio capillatus
Saliniradius amylolyticus
Elioraea thermophila
Marinobacter excellens
Ottowia thiooxydans
Methanogenium cariaci
Mesoplasma tabanidae
Methanogenium organophilum
Marinitoga lauensis
Lactobacillus corticis
Pedobacter schmidteae
Falsochrobactrum shanghaiense
Azospirillum thermophilum
Leptospira yasudae
Leptospira stimsonii
Asaia krungthepensis
Acidisarcina polymorpha
Stutzerimonas kirkiae
Robertkochia solimangrovi
Marinomonas piezotolerans
Nocardia zhihengii
Mesobacillus harenae
Spirabiliibacterium pneumoniae
Mergibacter septicus
Kitasatospora putterlickiae
Natronomonas salsuginis
Hymenobacter sediminis
Putridiphycobacter roseus
Nitrincola tibetensis
Cryobacterium soli
Methanococcoides methylutens
Halobacterium noricense
Blastochloris tepida
Georgenia alba
Algibacillus agarilyticus
Haloglomus irregulare
Hydrogenimonas thermophila
Spongiactinospora rosea
Leeuwenhoekiella aestuarii
Nonomuraea lactucae
Microvirga flavescens
Streptomyces rosealbus
Streptomyces reniochalinae
Erysipelothrix inopinata
Oceanisphaera litoralis
Pelobacter massiliensis
Blastococcus deserti
Streptomyces cavernae
Chitinophaga flava
Paracoccus suum
Halomonas tibetensis
Azohydromonas sediminis
Qipengyuania citrea
Fictibacillus gelatini
Aestuariibacter salexigens
Algoriphagus mannitolivorans
Thiomicrorhabdus indica
Tepidimonas charontis
Flaviflagellibacter deserti
Capnocytophaga felis
Pelagerythrobacter rhizovicinus
Thermoproteus tenax
Tepidibacter formicigenes
Anoxybacillus kestanbolensis
Thermococcus celericrescens
Pyrobaculum islandicum
Pyrobaculum organotrophum
Lactobacillus kalixensis
Nocardia tenerifensis
Billgrantia montanilacus
Vreelandella rituensis
Nesterenkonia muleiensis
Chitinophaga silvatica
Acidianus ambivalens
Psychrobacillus glaciei
Aquirhabdus parva
Haloprofundus halophilus
Sulfolobus acidocaldarius
Shouchella patagoniensis
Hoylesella shahii
Saccharolobus solfataricus
Arenibacter certesii
Parabacteroides acidifaciens
Desulfobacter hydrogenophilus
Desulfobacter latus
Undibacter mobilis
Flavobacterium zaozhuangense
Persicimonas caeni
Lysobacter silvisoli
Helicobacter monodelphidis
Sinirhodobacter hankyongi
Desulfocicer niacini
Desulfocicer vacuolatum
Photorhabdus kayaii
Photorhabdus thracensis
Taibaiella helva
Vibrio sinensis
Thermoplasma acidophilum
Curvibacter gracilis
Methanolacinia paynteri
Methanobrevibacter millerae
Motilimonas pumila
Pontibacter oryzae
Lysinibacillus yapensis
Halomicrococcus hydrotolerans
Henriciella mobilis
Cellulomonas telluris
Streptomyces lichenis
Flagellimonas aequoris
Flagellimonas pelagia
Pseudoroseomonas vastitatis
Pseudodesulfovibrio portus
Desulfopila aestuarii
Streptomyces sporangiiformans
Sphingomonas edaphi
Cohnella faecalis
Mediterraneibacter butyricigenes
Lichenibacterium minor
Corallococcus interemptor
Corallococcus praedator
Corallococcus sicarius
Corallococcus llansteffanensis
Altericroceibacterium spongiae
Roseovarius spongiae
Deinococcus cavernae
Paenisporosarcina cavernae
Sphingomonas cavernae
Pseudomonas cavernicola
Pseudomonas cavernae
Clostridium manihotivorum
Nocardioides cavernaquae
Chryseobacterium koreense
Ectothiorhodosinus mongolicus
Propionigenium modestum
Cellulomonas xylanilytica
Alcanivorax profundi
Chachezhania antarctica
Nonlabens xiamenensis
Georhizobium profundi
Arachidicoccus soli
Sutterella stercoricanis
Sutcliffiella catenulata
Alkalibacter saccharofermentans
Geomonas oryzae
Varibaculum vaginae
Chryseobacterium formosense
Salinibacillus kushneri
Salinibacillus aidingensis
Loigolactobacillus rennini
Thermosipho atlanticus
Desulfurobacterium pacificum
Desulfurobacterium atlanticum
Chitinimonas taiwanensis
Helcococcus sueciensis
Gryllotalpicola protaetiae
Apilactobacillus bombintestini
Salinadaptatus halalkaliphilus
Ulvibacterium marinum
Acinetobacter chengduensis
Pasteurella caballi
Mycoplasma testudineum
Natrialba swarupiae
Nitratireductor alexandrii
Haliea alexandrii
Anaerospora hongkongensis
Flavobacterium aquatile
Maridesulfovibrio ferrireducens
Alkalihalobacterium bogoriense
Tepidimonas aquatica
Curvibacter fontanus
Aeromicrobium phragmitis
Dokdonia sinensis
Tessaracoccus antarcticus
Amniculibacterium aquaticum
Histidinibacterium lentulum
Trebonia kvetii
Pseudoxanthomonas winnipegensis
Parasedimentitalea marina
Lysobacter pythonis
Streptomyces triticirhizae
Thermus caldilimi
Nocardia stercoris
Nocardioides pantholopis
Alteribacter keqinensis
Acinetobacter ihumii
Lunatibacter salilacus
Aquiflexum lacus
Sphingobacterium corticibacterium
Sphingomonas populi
Leptospira ilyithenensis
Leptospira bandrabouensis
Leptospira bouyouniensis
Leptospira mtsangambouensis
Leptospira jelokensis
Leptospira congkakensis
Leptospira kemamanensis
Leptospira perdikensis
Leptospira montravelensis
Leptospira bourretii
Leptospira noumeaensis
Leptospira gomenensis
Erysipelothrix piscisicarius
Lapidilactobacillus achengensis
Lapidilactobacillus wuchangensis
Lapidilactobacillus gannanensis
Lacticaseibacillus suibinensis
Lacticaseibacillus daqingensis
Lacticaseibacillus yichunensis
Cryobacterium tepidiphilum
Streptomyces botrytidirepellens
Mesobaculum littorinae
Absicoccus porci
Ancylomarina longa
Intestinibaculum porci
Brevundimonas fluminis
Anaerosphaera multitolerans
Rhodococcus spongiicola
Rhodococcus xishaensis
Pseudidiomarina gelatinasegens
Halomicroarcula salinisoli
Halomicroarcula rubra
Halomicroarcula nitratireducens
Corynebacterium urogenitale
Aureibaculum marinum
Arthrospiribacter ruber
Seonamhaeicola acroporae
Pseudocitrobacter vendiensis
Psychrobacter pygoscelis
Paenimyroides tangerinum
Paenimyroides viscosum
Ruminiclostridium herbifermentans
Corynebacterium endometrii
Pedobacter nototheniae
Agromyces ulmi
Arenibacter aquaticus
Glaciecola amylolytica
Devosia equisanguinis
Elioraea rosea
Solirhodobacter olei
Aquabacterium soli
Bifidobacterium xylocopae
Bifidobacterium aemilianum
Glycomyces terrestris
Fluviispira sanaruensis
Salinicoccus cyprini
Deinococcus frigens
Deinococcus saxicola
Deinococcus marmoris
Flammeovirga pectinis
Chlamydia buteonis
Patiriisocius marinistellae
Mangrovimonas spongiae
Enterobacter chengduensis
Fulvivirga marina
Cellulomonas endophytica
Aquibium carbonis
Lactobacillus xujianguonis
Jeotgalibaca ciconiae
Seramator thermalis
Xylanivirga thermophila
Brevibacillus marinus
Nonlabens ponticola
Nocardioides guangzhouensis
Legionella septentrionalis
Limnobaculum zhutongyuii
Aeromicrobium terrae
Zeimonas arvi
Marinifilum caeruleilacunae
Aquiluna borgnonia
Flagellimonas oceanensis
Mycoplasma enhydrae
Apibacter raozihei
Acetobacter oryzoeni
Sinirhodobacter huangdaonensis
Salicibibacter halophilus
Sphingobium fluviale
Corynebacterium suranareeae
Aminipila luticellarii
Acidilutibacter cellobiosedens
Muriicola soli
Paracoccus luteus
Sulfurimonas indica
Halomonas borealis
Lacibacter luteus
Oleiharenicola lentus
Filimonas effusa
Weissella muntiaci
Aquirufa rosea
Thermus thermamylovorans
Senegalimassilia faecalis
Oryzomonas rubra
Agromyces protaetiae
Paenibacillus protaetiae
Microbacterium protaetiae
Rhodoferax sediminis
Ktedonosporobacter rubrisoli
Sphingorhabdus profundilacus
Pallidibacillus thermolactis
Hymenobacter fodinae
Polymorphobacter arshaanensis
Pseudolysobacter antarcticus
Aquirufa beregesia
Flavobacterium sangjuense
Nocardioides seonyuensis
Sulfitobacter salinus
Tateyamaria armeniaca
Duncaniella dubosii
Glycocaulis profundi
Thioalkalivibrio halophilus
Rhodoferax aquaticus
Hyunsoonleella flava
Rubinisphaera italica
Stieleria neptunia
Mucisphaera calidilacus
Thalassoglobus polymorphus
Rubripirellula amarantea
Anatilimnocola aggregata
Urbifossiella limnaea
Lacipirellula limnantheis
Undibacterium crateris
Parasulfuritortus cantonensis
Agrobacterium cavarae
Hansschlegelia quercus
Aestuariirhabdus litorea
Puteibacter caeruleilacunae
Planctomonas psychrotolerans
Halostella litorea
Xanthobacter dioxanivorans
Marinobacter halodurans
Pedobacter changchengzhani
Fulvivirga aurantia
Sphingomonas solaris
Curvivirga aplysinae
Xanthovirga aplysinae
Pseudovibrio flavus
Jiangella ureilytica
Nonomuraea mesophila
Saccharopolyspora aridisoli
Muribaculum gordoncarteri
Duncaniella freteri
Pedobacter frigiditerrae
Pedobacter psychroterrae
Pedobacter frigidisoli
Natronolimnobius baerhuensis
Soehngenia saccharolytica
Chryseobacterium indoltheticum
Dyadobacter psychrotolerans
Christiangramia bathymodioli
Carideicomes alvinocaridis
Flavobacterium hiemivividum
Aquicella lusitana
Aquicella siphonis
Pseudoroseomonas coralli
Methanocaldococcus lauensis
Arenimonas terrae
Paraburkholderia guartelaensis
Amycolatopsis alkalitolerans
Paenibacillus piri
Algoriphagus aquimaris
Roseovarius arcticus
Palleronia sediminis
Alkalibacterium psychrotolerans
Streptococcus halichoeri
Streptococcus castoreus
Fluviibacterium aquatile
Jiella endophytica
Nocardioides cynanchi
Rhodocaloribacter litoris
Flavivirga rizhaonensis
Sphingobacterium lumbrici
Luteimonas lumbrici
Lactiplantibacillus pingfangensis
Lactiplantibacillus daoliensis
Lactiplantibacillus nangangensis
Glycomyces arizonensis
Massilia arenosa
Massilia horti
Algoriphagus kandeliae
Pseudooceanicola onchidii
Halomicroarcula amylolytica
Halomonas binhaiensis
Constantimarinum furrinae
Soehngenia longivitae
Mixta tenebrionis
Neolewinella litorea
Bifidobacterium vespertilionis
Geomonas terrae
Flagellimonas onchidii
Lampropedia aestuarii
Pontibacter pamirensis
Algibacter onchidii
Crenobacter intestini
Halalkalirubrum salinum
Leptospira tipperaryensis
Asticcacaulis tiandongensis
Pontimicrobium aquaticum
Isachenkonia alkalipeptolytica
Flavobacterium supellecticarium
Cohnella fermenti
Paenibacillus algicola
Salinigranum halophilum
Naasia lichenicola
Glaciibacter flavus
Cellulomonas shaoxiangyii
Volucribacter amazonae
Paucihalobacter ruber
Polyangium aurulentum
Paenibacillus dokdonensis
Lactococcus kimchii
Gulosibacter molinativorax
Ferrimonas sediminicola
Ferrimonas aestuarii
Desulfosediminicola ganghwensis
Desulfosediminicola flagellatus
Niastella caeni
Streptomyces tailanensis
Geomonas edaphica
Geomonas ferrireducens
Labilibacter sediminis
Glycomyces buryatensis
Thermosipho ferrireducens
Pseudomonas rhizoryzae
Actinacidiphila oryziradicis
Rhodococcus oryzae
Chitiniphilus eburneus
Roseibium polysiphoniae
Pedobacter cryotolerans
Pedobacter polaris
Paraburkholderia acidiphila
Paraburkholderia acidisoli
Myroides fluvii
Luteimonas gilva
Nocardia concava
Vibrio taketomensis
Sulfurimonas crateris
Ornithinicoccus soli
Pontibacter beigongshangensis
Winogradskyella algicola
Ilyomonas limi
Arcobacter arenosus
Phragmitibacter flavus
Dyadobacter frigoris
Caproicibacter fermentans
Haloflavibacter putidus
Nibricoccus aquaticus
Roseomonas gilardii
Maribacter algarum
Dyadobacter flavalbus
Ancylobacter lacus
Thiomicrorhabdus sediminis
Microvirga brassicacearum
Streptomyces montanus
Marinicella rhabdoformis
Dialister hominis
Peptoniphilus nemausensis
Paenibacillus antri
Shimia ponticola
Luteithermobacter gelatinilyticus
Haemophilus seminalis
Lentibacillus cibarius
Croceivirga litoralis
Amedibacterium intestinale
Martelella lutilitoris
Alteribacter natronophilus
Tamlana fucoidanivorans
Arenibacterium halophilum
Halostella pelagica
Antrihabitans stalactiti
Aureibaculum algae
Erythrobacter insulae
Thalassocella blandensis
Sutterella faecalis
Alistipes dispar
Georgenia wutianyii
Flavicella sediminum
Streptomyces smaragdinus
Mumia zhuanghuii
Rubellimicrobium rubrum
Antarcticibacterium arcticum
Spirosoma utsteinense
Desulfobotulus mexicanus
Thermococcus indicus
Vineibacter terrae
Agrilactobacillus fermenti
Cellulosimicrobium protaetiae
Nesterenkonia haasae
Shewanella polaris
Noviherbaspirillum aerium
Pelagovum pacificum
Nocardioides caldifontis
Georgenia yuyongxinii
Amaricoccus solimangrovi
Pontibacter mangrovi
Maribrevibacterium harenarium
Aquimarina algicola
Sphingobacterium thalpophilum
Sulfurimonas xiamenensis
Sulfurimonas lithotrophica
Anaeromyxobacter diazotrophicus
Paenibacillus vietnamensis
Sulfurimonas marina
Aeromicrobium piscarium
Exilibacterium tricleocarpae
Denitrobaculum tricleocarpae
Lysobacter alkalisoli
Echinicola soli
Seonamhaeicola maritimus
Nonomuraea suaedae
Microcella pacifica
Paenalkalicoccus suaedae
Aliikangiella coralliicola
Agromyces intestinalis
Acetobacter vaccinii
Tabrizicola flagellatus
Flavobacterium zepuense
Glacieibacterium frigidum
Quadrisphaera setariae
Aliidiomarina halalkaliphila
Chryseobacterium binzhouense
Mangrovibacillus cuniculi
Chitinophaga vietnamensis
Formosa sediminum
Ornithinimicrobium ciconiae
Maribacter luteus
Lysobacter profundi
Chitinimonas arctica
Radiobacillus deserti
Corynebacterium sanguinis
Gemmobacter caeruleus
Rufibacter hautae
Fredinandcohnia salidurans
Siccirubricoccus phaeus
Microlunatus elymi
Flavobacterium microcysteis
Streptomyces acidicola
Alkalicoccobacillus porphyridii
Serratia rhizosphaerae
Ancylobacter moscoviensis
Rariglobus hedericola
Pectinatus portalensis
Thermococcus aciditolerans
Limnoglobus roseus
Vulcaniibacterium gelatinicum
Shouchella miscanthi
Chachezhania sediminis
Humibacter ginsenosidimutans
Mucilaginibacter achroorhodeus
Qingshengfaniella alkalisoli
Sphingomonas suaedae
Sneathiella aquimaris
Crassaminicella thermophila
Paracoccus aurantiacus
Luteimonas wenzhouensis
Terrilactibacillus tamarindi
Mesonia hitae
Agrococcus sediminis
Francisella salimarina
Microvenator marinus
Roseibium aestuarii
Streptomyces arboris
Sphingorhabdus soli
Edaphocola aurantiacus
Litoreibacter roseus
Hypericibacter terrae
Hypericibacter adhaerens
Roseobacter cerasinus
Neolewinella aurantiaca
Ruania zhangjianzhongii
Marinobacter fonticola
Massilia arenae
Ketobacter nezhaii
Nonomuraea typhae
Maritimibacter fusiformis
Oryzomonas sagensis
Oryzomonas japonica
Aidingimonas lacisalsi
Marinobacter changyiensis
Nitratidesulfovibrio liaohensis
Rhabdaerophilum calidifontis
Actinomadura decatromicini
Lolliginicoccus suaedae
Sphingobacterium phlebotomi
Clostridium porci
Desulfovibrio porci
Pyramidobacter porci
Gimesia chilikensis
Comamonas suwonensis
Paenibacillus silvestris
Hymenobacter lutimineralis
Enorma shizhengliae
Arthrobacter yangruifuii
Suipraeoptans intestinalis
Floccifex porci
Stecheria intestinalis
Pseudoramibacter porci
Porcincola intestinalis
Velocimicrobium porci
Waltera intestinalis
Hallella mizrahii
Victivallis lenta
Mogibacterium kristiansenii
Baileyella intestinalis
Antarcticirhabdus aurantiaca
Selenomonas caprae
Calorimonas adulescens
Xanthobacter oligotrophicus
Halomonas lysinitropha
Dictyobacter vulcani
Tissierella pigra
Weizmannia acidilactici
Adhaeribacter rhizoryzae
Pareuzebyella sediminis
Paenimyroides baculatum
Hymenobacter lapidiphilus
Arenimonas fontis
Campylobacter portucalensis
Cellulomonas palmilytica
Winogradskyella ouciana
Paenibacillus tepidiphilus
Paenibacillus tengchongensis
Escherichia ruysiae
Gimesia benthica
Segnochrobactrum spirostomi
Alkalicaulis satelles
Kineococcus rubinsiae
Aequorivita lutea
Halorubrum alkaliphilum
Halorubrum xinjiangense
Anoxybacillus sediminis
Bifidobacterium choloepi
Streptococcus caledonicus
Sulfitobacter algicola
Pseudidiomarina piscicola
Winogradskyella epiphytica
Winogradskyella eximia
Marinobacter daepoensis
Lysobacter brunescens
Lysobacter concretionis
Jonesia quinghaiensis
Malikia granosa
Fredinandcohnia humi
Marinomonas ushuaiensis
Mariniflexile fucanivorans
Algoriphagus marincola
Cellulosimicrobium funkei
Cellulomonas denverensis
Anaerosporobacter mobilis
Acholeplasma equifetale
Acholeplasma hippikon
Paracholeplasma morum
Alteracholeplasma parvum
Chryseobacterium subflavum
Lacipirellula parvula
Roseibacterium persicicum
Bifidobacterium cebidarum
Bifidobacterium leontopitheci
Kingella potus
Deinococcus terrestris
Pelistega ratti
Gemmobacter serpentinus
Anaerococcus porci
Olsenella porci
Peptostreptococcus porci
Selenomonas montiformis
Sharpea porci
Scrofimicrobium canadense
Inconstantimicrobium porci
Hornefia porci
Hornefia butyriciproducens
Anaerovibrio slackiae
Comamonas badia
Vibrio eleionomae
Rubrobacter tropicus
Rubrobacter marinus
Shinella lacus
Streptomyces lycii
Fluviispira multicolorata
Actinokineospora pegani
Streptomyces apocyni
Flavobacterium salmonis
Ostreibacterium oceani
Vibrio ponticus
Glycomyces albidus
Streptomyces xiangtanensis
Limnovirga soli
Fertoeibacter niger
Aquimonas voraii
Devosia beringensis
Alkalimonas delamerensis
Methylovorus glucosotrophus
Sphingomonas soli
Cellulomonas composti
Pseudodesulfovibrio alkaliphilus
Venatoribacter cucullus
Sinomicrobium soli
Agromyces agglutinans
Raineyella fluvialis
Vibrio algicola
Tritonibacter litoralis
Marisediminitalea mangrovi
Acinetobacter wanghuae
Halovulum marinum
Alcanivorax sediminis
Endobacterium cereale
Oleiliquidispirillum nitrogeniifigens
Tritonibacter aquimaris
Nocardioides marmotae
Kordiimonadaceae bacterium
Acidiferrimicrobium australe
Fundicoccus ignavus
Aidingibacillus halophilus
Thauera sinica
Clostridium chrysemydis
Allosaccharopolyspora coralli
Gordonia mangrovi
Winogradskyella profunda
Spirosoma endbachense
Marinicaulis aureus
Ornithinimicrobium cavernae
Paenibacillus monticola
Duganella alba
Starkeya nomas
Cyclobacterium roseum
Caproicibacterium lactatifermentans
Agromyces kandeliae
Spongiactinospora gelatinilytica
Cupriavidus lacunae
Cyclobacterium salsum
Porphyromonas gingivicanis
Mangrovibacterium lignilyticum
Lacticaseibacillus zhaodongensis
Nevskia lacus
Lottiidibacillus patelloidae
Nocardioides speluncae
Tabrizicola thermarum
Pseudofrancisella aestuarii
Notoacmeibacter ruber
Sandarakinorhabdus rubra
Sulfurimonas aquatica
Cellulosimicrobium composti
Pontibacter chitinilyticus
Tellurirhabdus rosea
Thiosulfativibrio zosterae
Thiosulfatimonas sediminis
Runella soli
Chryseobacterium potabilaquae
Chryseobacterium fistulae
Lysobacter xanthus
Mesorhizobium composti
Serratia microhaemolytica
Corynebacterium kalinowskii
Corynebacterium occultum
Sandarakinorhabdus oryzae
Sulfuriferula nivalis
Bombilactobacillus apium
Bifidobacterium panos
Bifidobacterium oedipodis
Bifidobacterium moraviense
Bifidobacterium erythrocebi
Ottowia flava
Alkalihalobacterium elongatum
Sphingobacterium chungjuense
Paracoccus shanxieyensis
Occultella kanbiaonis
Pseudooceanicola pacificus
Phnomibacter ginsenosidimutans
Aneurinibacillus danicus
Mucibacter soli
Noviherbaspirillum arenae
Sulfitobacter profundi
Pedobacter gandavensis
Methylococcus geothermalis
Chlamydiifrater phoenicopteri
Chlamydiifrater volucris
Sphingomonas profundi
Massilia puerhi
Elizabethkingia argenteiflava
Sporofaciens musculi
Alienimonas chondri
Hahyoungchilella caricis
Winogradskyella endarachnes
Mucilaginibacter arboris
Mucilaginibacter ginkgonis
Mariniflexile maritimum
Novosphingobium aquimarinum
Hymenobacter polaris
Xiamenia xianingshaonis
Mesorhizobium microcysteis
Deinococcus arboris
Devosia marina
Flavobacterium hydrocarbonoxydans
Spartinivicinus ruber
Algicella marina
Chitinophaga tropicalis
Bacillus spongiae
Lichenicoccus roseus
Erysipelothrix anatis
Erysipelothrix aquatica
Erysipelothrix urinaevulpis
Rhodovarius lipocyclicus
Halomonas zhuhanensis
Corynebacterium poyangense
Corynebacterium anserum
Nocardioides ochotonae
Neorickettsia findlayensis
Cognatazoarcus halotolerans
Craterilacuibacter sinensis
Winogradskyella ludwigii
Winogradskyella forsetii
Winogradskyella ursingii
Streptomyces broussonetiae
Zunongwangia flava
Mesonia oceanica
Halonotius pteroides
Eggerthella guodeyinii
Halomonas icarae
Kangsaoukella pontilimi
Paenibacillus dendrobii
Acerihabitans arboris
Nocardioides flavescens
Nanchangia anserum
Duganella margarita
Halovenus carboxidivorans
Halobacterium bonnevillei
Thalassovita mangrovi
Acidiluteibacter ferrifornacis
Mycolicibacterium aurantiacum
Sunxiuqinia indica
Copranaerobaculum intestinale
Brevibacterium rongguiense
Pelagihabitans pacificus
Anaerocolumna sedimenticola
Maribellus sediminis
Flagellimonas sediminis
Jiella pacifica
Flagellimonas ochracea
Aquirufa lenticrescens
Aquirufa aurantiipilula
Kineococcus vitellinus
Kineococcus indalonis
Kineococcus siccus
Winogradskyella wichelsiae
Winogradskyella costae
Winogradskyella helgolandensis
Sodalis ligni
Pseudomonas crudilactis
Streptomyces harenosi
Aminipila terrae
Aristophania vespae
Poritiphilus flavus
Draconibacterium mangrovi
Dietzia massiliensis
Flavobacterium phycosphaerae
Atopococcus tabaci
Heliobacterium chlorum
Kibdelosporangium persicum
Sphingomonas changnyeongensis
Flavobacterium ichthyis
Sphingomonas lacunae
Heliomicrobium gestii
Alkalisalibacterium limincola
Stagnihabitans tardus
Caldichromatium japonicum
Azotobacter armeniacus
Pallidibacillus pasinlerensis
Thermoanaerobacter acetoethylicus
Streptantibioticus silvisoli
Dyadobacter flavus
Dyadobacter terricola
Pseudoroseicyclus tamaricis
Alteripontixanthobacter muriae
Nitrosophilus labii
Streptomyces aculeolatus
Pedobacter pollutisoli
Halorubrum glutamatedens
Sphingomonas montis
Ideonella livida
Adlercreutzia hattorii
Sheuella amnicola
Legionella antarctica
Pseudolysinimonas yzui
Canibacter zhoujuaniae
Lactococcus hodotermopsidis
Lactococcus insecticola
Pibocella ponti
Psychroflexus aurantiacus
Halalkalibaculum roseum
Corynebacterium qintianiae
Corynebacterium lizhenjunii
Flavobacterium lotistagni
Flavobacterium celericrescens
Tabrizicola oligotrophica
Streptomyces bathyalis
Psychrilyobacter atlanticus
Sphingosinithalassobacter tenebrarum
Paludisphaera rhizosphaerae
Streptomyces boncukensis
Vibrio ziniensis
Marisediminicola senii
Grimontia sedimenti
Nicoletella semolina
Nocardioides anomalus
Aquisphaera insulae
Paludisphaera soli
Fructobacillus papyriferae
Fructobacillus papyrifericola
Fructobacillus broussonetiae
Fructobacillus parabroussonetiae
Thalassoroseus pseudoceratinae
Aquifex pyrophilus
Pusillibacter faecalis
Solimonas marina
Nitrosophilus alvini
Devosia aurantiaca
Paracoccus xiamenensis
Propioniciclava coleopterorum
Sphingomonas piscis
Sphingomonas sinipercae
Vagococcus coleopterorum
Vagococcus hydrophili
Weissella coleopterorum
Motilibacter aurantiacus
Motilibacter deserti
Aquirufa ecclesiirivi
Mangrovivirga cuniculi
Ferranicluibacter rubi
Acinetobacter shaoyimingii
Microbacterium excoecariae
Bacteroides faecium
Flavobacterium dasani
Sporosarcina jiandibaonis
Sulfurimicrobium lacus
Cochlodiniinecator piscidefendens
Streptomyces sabulosicollis
Pseudomonas typographi
Thalassotalea algicola
Cyclobacterium plantarum
Paraflavitalea devenefica
Roseovarius gahaiensis
Vibrio hannami
Desulfovibrio subterraneus
