binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Staphylococcus condimenti;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;coccus
Staphylococcus piscifermentans;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;coccus
Actinomadura darangshiensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Pseudomonas plecoglossicida;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium nitroreducens;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Planomicrobium alkanoclasticum;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Nonomuraea endophytica;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Mesorhizobium amorphae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Enterococcus raffinosus;FALSE;gram stain positive;aerobic;TRUE;NA;NA;biosafety level 1;NA;TRUE;NA;FALSE;beta;coccus
Hoeflea halophila;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Alteromonas naphthalenivorans;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Kocuria rhizophila;FALSE;gram stain positive;aerobic;FALSE;FALSE;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;coccus
Bradyrhizobium lablabi;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Promicromonospora callitridis;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Mycobacterium shigaense;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Bacillus vallismortis;TRUE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;TRUE;NA;bacillus
Achromobacter piechaudii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;bacillus
Achromobacter ruhlandii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Pseudarthrobacter equi;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Chryseobacterium oncorhynchi;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Xanthomonas dyei;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Micromonospora humi;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Staphylococcus coagulans;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;NA
Actinomadura apis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Pseudomonas libanensis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Castellaniella defragrans;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rodentibacter pneumotropicus;FALSE;gram stain negative;aerobic;FALSE;TRUE;TRUE;biosafety level 2;NA;FALSE;FALSE;NA;gamma;bacillus
Nocardiopsis flavescens;FALSE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Mycolicibacterium tusciae;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Pasteurella stomatis;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;NA;FALSE;NA;gamma;bacillus
Mycobacterium europaeum;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Cytobacillus eiseniae;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Micromonospora caldifontis;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Sinorhizobium kostiense;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Pseudomonas monteilii;TRUE;gram stain negative;aerobic;FALSE;FALSE;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas rhodesiae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Pseudomonas veronii;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Mycobacterium paraense;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Solibacillus silvestris;TRUE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Streptococcus constellatus;FALSE;gram stain positive;facultatively anaerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;coccus
Sphingobium herbicidovorans;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas jessenii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Colwellia maris;TRUE;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudoalteromonas distincta;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Rickettsia conorii;FALSE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 3;NA;TRUE;FALSE;FALSE;NA;bacillus
Rickettsia rickettsii;FALSE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 3;NA;TRUE;FALSE;FALSE;NA;bacillus
Pseudomonas mosselii;TRUE;gram stain negative;aerobic;FALSE;FALSE;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bifidobacterium boum;FALSE;gram stain positive;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Bifidobacterium pullorum;FALSE;gram stain positive;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;bacillus
Streptomyces yanii;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;tail
Pseudomonas migulae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;gamma;bacillus
Paenibacillus relictisesami;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Bartonella quintana;FALSE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
[Haemophilus] piscium;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Herbaspirillum rubrisubalbicans;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Moritella viscosa;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Delftia acidovorans;TRUE;gram stain negative;aerobic;NA;TRUE;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Paracidovorax avenae;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Paracidovorax cattleyae;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Paracidovorax citrulli;TRUE;gram stain negative;aerobic;FALSE;TRUE;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Acidovorax temperans;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Pseudoalteromonas elyakovii;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Parageobacillus caldoxylosilyticus;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Photobacterium indicum;TRUE;gram stain negative;NA;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Frateuria aurantia;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bacteroides thetaiotaomicron;FALSE;gram stain negative;anaerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Vagococcus lutrae;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Bacteroides uniformis;FALSE;gram stain negative;anaerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Streptococcus pluranimalium;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;beta;coccus
Microbacterium oxydans;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Cupriavidus pauculus;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Trichococcus flocculiformis;FALSE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Obesumbacterium proteus;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 2;NA;NA;TRUE;FALSE;NA;bacillus
Serratia grimesii;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;TRUE;FALSE;NA;bacillus
Aminobacter aminovorans;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Aminobacter aganoensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Aminobacter niigataensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Streptomyces althioticus;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Bradyrhizobium commune;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Leclercia adecarboxylata;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;TRUE;FALSE;NA;bacillus
Streptomyces tsukubensis;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Oceanimonas doudoroffii;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Microbacterium chocolatum;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Halochromatium glycolicum;FALSE;gram stain negative;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Acetobacter sicerae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rothia nasimurium;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Streptomyces turgidiscabies;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;TRUE;TRUE;NA;tail
Nocardia cerradoensis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;NA;FALSE;TRUE;NA;bacillus
Bradyrhizobium arachidis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Cytobacillus gottheilii;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Micrococcus antarcticus;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;coccus
Microbulbifer elongatus;FALSE;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Pseudomonas lundensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Xanthomonas cissicola;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Sphingobium abikonense;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Pseudomonas thivervalensis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Herbaspirillum huttiense;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Cytobacillus purgationiresistens;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Priestia flexa;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Halalkalibacterium halodurans;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Acidovorax defluvii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Nonomuraea rhizophila;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Borreliella sinica;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;NA;NA;spirillum
Rhodopseudomonas rhenobacensis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Aquaspirillum arcticum;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Xenorhabdus khoisanae;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Pseudomonas deceptionensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Psychromonas marina;TRUE;gram stain negative;aerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Parageobacillus galactosidasius;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Promicromonospora sukumoe;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Williamsia phyllosphaerae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Caulobacter segnis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Streptomyces brevispora;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Streptomyces laculatispora;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;tail
Borreliella spielmanii;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;NA;NA;spirillum
Pseudomonas abietaniphila;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;NA;NA;bacillus
Moritella japonica;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Colwellia hornerae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Alicyclobacillus hesperidum;TRUE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Enterococcus quebecensis;FALSE;gram stain positive;aerobic;TRUE;NA;NA;biosafety level 1;NA;TRUE;FALSE;TRUE;alpha;NA
Enterococcus ureasiticus;FALSE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;alpha;NA
Pseudomonas linyingensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas nitritireducens;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Arthrobacter psychrolactophilus;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Thiomonas intermedia;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Thiomonas perometabolis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Azospirillum doebereinerae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas brassicacearum;TRUE;gram stain negative;aerobic;FALSE;TRUE;FALSE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Sphingomonas aquatilis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;TRUE;FALSE;NA;bacillus
Enterococcus viikkiensis;FALSE;gram stain positive;aerobic;TRUE;NA;NA;biosafety level 1;NA;TRUE;NA;FALSE;alpha;NA
Bartonella pachyuromydis;FALSE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;bacillus
Aeromonas lusitana;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Bradyrhizobium ottawaense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Nitrobacter alkalicus;TRUE;gram stain negative;NA;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Staphylococcus ureilyticus;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;coccus
Amycolatopsis bullii;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Cupriavidus plantarum;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Micromonospora sediminicola;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Bordetella petrii;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Piscinibacter gummiphilus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Paraburkholderia dilworthii;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Aeromonas rivipollensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas vancouverensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Burkholderia stabilis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;gamma;bacillus
Burkholderia cenocepacia;TRUE;gram stain negative;aerobic;FALSE;TRUE;NA;biosafety level 2;NA;TRUE;TRUE;FALSE;gamma;bacillus
Actinomadura glauciflava;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Legionella lytica;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bacillus spizizenii;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;TRUE;NA;bacillus
Herbaspirillum seropedicae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Dietzia aurantiaca;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Staphylococcus argenteus;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;beta;NA
Mycolicibacterium septicum;FALSE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;bacillus
Kocuria oceani;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Bradyrhizobium manausense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium huanghuaihaiense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Bradyrhizobium daqingense;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Rhodococcus koreensis;FALSE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;NA;NA;bacillus
Rhodopseudomonas faecalis;TRUE;gram stain negative;anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Salinispora vitiensis;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Salinispora mooreana;FALSE;gram stain positive;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Mesorhizobium muleiense;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Listeria weihenstephanensis;TRUE;gram stain positive;anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Sphingobium limneticum;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Gluconacetobacter tumulicola;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Gluconacetobacter asukensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Shewanella aestuarii;TRUE;gram stain negative;facultatively anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Campylobacter volucris;TRUE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;gamma;spirillum
Xenorhabdus ishibashii;TRUE;gram stain negative;facultatively anaerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudoduganella namucuonensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;gamma;bacillus
Pseudogulbenkiania gefcensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Planococcus plakortidis;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Kutzneria buriramensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Corynebacterium epidermidicanis;FALSE;gram stain positive;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Rhodococcus canchipurensis;FALSE;gram stain positive;aerobic;NA;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Sphingomonas kyungheensis;TRUE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;TRUE;FALSE;NA;bacillus
Caballeronia grimmiae;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;FALSE;gamma;bacillus
Chromobacterium alkanivorans;TRUE;gram stain negative;facultatively anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Streptococcus troglodytidis;FALSE;gram stain positive;facultatively anaerobic;FALSE;NA;NA;biosafety level 2;NA;TRUE;FALSE;FALSE;NA;coccus
Riemerella columbipharyngis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Thermocatellispora tengchongensis;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Vibrio alfacsensis;TRUE;gram stain negative;facultatively anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Arsenicicoccus dermatophilus;FALSE;gram stain positive;facultatively anaerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;coccus
Pantoea rodasii;TRUE;gram stain negative;facultatively anaerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Pantoea wallisii;TRUE;gram stain negative;facultatively anaerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;TRUE;FALSE;NA;bacillus
Enterococcus plantarum;FALSE;gram stain positive;aerobic;TRUE;NA;NA;biosafety level 1;NA;TRUE;FALSE;TRUE;gamma;NA
Streptococcus orisasini;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;coccus
